class,tweet_text
0,ايا عمي روح شوف الصين قبل بعدين قول مءامره لو تشوف اللي شفناه هذولا ما جاهم شي بعده بحيرات قذره سوداء الصرف الزراعي والصحي وياكلون باعيننا شفنا الشي انصح الاخوه شي يءكل لا تاخذوه     انتم لا تعلمون كيف يعطي المبيد او المبيد نفسه لا يزول الخضروات ومكان زراعته
1,ارتفع عدد الوفيات الناجمه عن العدوي بفيروس كورونا او وباء الصين سريع الانتشار بدا في مقاطعه هوبي الصينيه 41 حاله  بينما ارتفع عدد الحالات المءكده علي مستوي الصين 1000 حاله
0,بنشتري بتاعه الصين ارخص
1,عشر_سنوات_محتوي ارتفعت حصيله ضحايا فيروس  كورونا الجديد اكثر 80 في الصين  بحسب ما اعلنت السلطات  الاثنين  في وقت يدخل الفيروس دولا جديده  واكدت السلطات الصينيه  بحسب ما اوردت وكاله  اسوشيتد   اصابه اكثر 2700 شخص ووفاه 80 اخرين
0,بوسلطان بحكم اكتشاف الفايروس في وقت متاخر جدا ولم تقم الصين باحترازات وقاءيه مشدده الا بعد تفشي الفايروس وخروجه عن السيطره
1,كورونا جديد مو مثل اللي كان منتشر عندنا
0,ما عرضكمش       مشي غريبه ملي وليتو ديرو كاميرا كاشي وتعرضوا فالفاسقات والفاجرات والمخنثين ساهمتوا في تفشي الرذيله ودخلتوها حتي للبيوت قبل اعلامكم  هذي نتيجتها
0,وربكم حتي الصين تتعاقب ويا العراق مارضت عنا وعنهم امريكا العظمي
0,حسب صنف معلم بنت عمنا تتكلم عن الصنف الاول  اما الاصناف يتعامل التاجر الاردني فهي زباله المنتجات الصينيه  اما الصين الاصلي يدوم يدوم
1,الصحه_العالميه  تءكد ظهور اولي حالات  الكورونا المستجد في  الامارات
1,كورونا_الجديد  الاخطر المرض الشاءعات والارتباك وتخويف الناس
0,حبيبي الله انطانه عقل نفكر مو يفكرون نيابه   نعم نتعاون وتكون ثورتنا لا شرقيه ولاغربيه اما ان اتخاف ايران تسوينه محافظه الهه  حدث العاقل بما لا يعقل  وين مواثيق الامم المتحده بكيف ايران   بنفس المليونيه انطلعهم اذا الصين لم متكدر علي تايوان ايران تكدرلنه
0,الصين ياسر الفيصل للي بقلبي
0,وباء مستوطن تعرضه لمدينه واحده بدء عمليات الحجر الصحي كما صحيح ينتقل الهواء لكنه يموت فور دخوله الجسم تبقي اثاره
0,الصين تطلق قمرا صناعيا جديدا لتكنولوجيا الاتصالات عبر  السابع عالميه
0,يارب رءيس الصين
1,فيروس  كورونا سلاح حيوي مصنع
0,حب توم وجيري يقول  ترامب  علاقتنا مع الصين تمر بافضل مراحلها وانا والرءيس الصيني نحب بعضنا
0,ریکارڈ کو توڑنے کی کوشش کی جا رہی ہے  بیجنك کے ہسپتال کی ہی طرح ووہان کا ہسپتال بھی عمارت بنانے کے لیے استعمال ہونے والے  پری فیبریکیٹیڈ مٹیریءل  یعنی  پہلے سے تیار شدہ اشیا  سے بنایا جاءے كا
0,يدقون ويتراقصون حينمانعطي ثرواتناونفطنالمن يصدرلناالارهاب يصفقون ويءيدون واذاغيرنااتجاه التعامل لدوله اخري  يتنابحون ويعوون وحينمانعطي 100 برميل لدوله تعهدت ببناءالبني التحتيه وباسرع وقت وبدون فواءد مترتبه بالمقابل تودع الصين مءات المليارات في بنوك دوليه معتبره يرفضون
0,كلامه صح ما شكال وحتي الصين نفس الشي بس انتوا دخلتوا بمرحه العظيمه التوهان الهذيان وهاي السنه ستكون نهايتكم يت ذيول
1,لسه كنت بقرا عن الكورونا وغيره الڤيروسات شربه الحاج داوود وبقول لنفسي الحمد لله الحاجات دي مش زمنا
0,اتريد تعرف اتفاقيه الصين والعراق مفيده لو لا  تابع راي قناه الشرقيه وراح تعرف زينه ومفيده للعراق لو لا   الشرقيه_خسه_ونذاله
1,عاجل  الصين  عدد المصابين  فيروس_كورونا اكثر الاف حاله
0,الصين تكفون طالبه ملابس الصين اخاف نجي امراض
1,كورونا كح كح
1,اصابه ممرضه هنديه كورونا    ومصدر الصحه   لا صله للامر بفيروس الصين
0,حاضرم حتی تو این وضعیت برم ووهان چین زندكی کنم اما یه روز بیشتر تو ایران نباشم   coronarovirus   wuhan
0,سءال مو يم التغريده شنو سالفه الاتفاقيه وين الصين الناس بين مءيد ومعارض مو بنودها زينه ليش الناس تعارضها   بله زحمه عدكم فكره او راي يفيدني جاوبوني
1,٢٨ ذكري الشعب ركب باشا اعادها الله علينا بالخير واليمن والبركات مش هننسي ثوره يناير مش هننسي الداخليه بلطجيه مش هننسي يسقط حكم العسكر  صفقه_القرن   كورونا   جمعه_الغضب
0,يمه بضاعت وين جايهلاتكون الصين
0,مدينه يوهان الصينيه تعلن الحجر الصحي علي المواطنين هناك  وسبب تفشي فيروس كورنا  coronarovirus
0,ده وباء
0,تتلو  ویروس  ووهان بكیر ببینم مادر طبیعت چطور نجاتت میده  فقط حتما هرچی بدردنخور اینستاكرامی تو ترکیه هست دور خودت جمع کن یه اورجی مشتی برید
0,شغل الصين صارو وين بعدك
1,طيب كورونا ممكن تشد حيلك وتبيد العالم ده باقصي سرعه ممكنه
0,اتمني حتي جايين ترانزيت دوله او نازلين ترانزيت واي مسافر ختم الصين بجوازه كان عن قريب زار الصين حفظ الله الامارات وشعبها وكل مقيم وكل الشكر والتقدير بارك الله فيكم
0,الصين تشغل التلسكوب العملاق   قطره يعادل 30 ملعبا لكره القدم  لتفاصيل اكثر  KLiveHub  News
0,وش الايفنت اللي بعد الصين
0,الصين خاصه الجنوبيين تاكل كل شيء المعلومه الصادمه ان الخفافيش لا تحتوي علي لحوم ولا يوجد شيء يءكل والخفافيش تحمل مءات الانواع  الفيروسات والجراثيم ايضا شعب متعلق بالخرافه والاساطير والطب الشعبي
0,جزاءري حر  السلام عليكم ورحمه الله وبركاته الصين برغم امتلاكها الشروط الضروريه للصراع الدولي  فضلت التنميه الاقتصاديه علي الدخول في الصراع الدولي  واصبحت تنافس امريكا اقتصاديا وتكنولوجيا  واعلنت الحرب الاقتصاديه والتنافسيه مع امريكا لسنوات
