sample_3000_tweets,class
"اخاف ان تمطر الدنيا ولست معي 
فمنذ رحتي وعندي عقده المطر
    
فمن يدافع عني مسافره
 مثل اليمامه بين العين والبصر

كيف امحوك اوراق ذاكرتي
وانت في القلب مثل النقش في الحجر

انا احبك تسكنين دمي
ان كنت في الصين او ان كنت في القمر    ",0
"حظي 
 
مدفون سسور الصين العظيم 
    ",0
لتعلمون جميعكم واولهم تركيا وكطافه دول الخليج لقد توكيل الصين في كافه المال بناء علي اقرار مني لدوله الصين وسوف يبقي المال اداره الصين فقط فقط الوكيله عني في اداره المال ولا يحق لاحد غيرها لا دول الخليج ولا تركيا ولا احد غير الصين  ,0
وباء يجتاح المجتمع ويضر بالدين  كل عام وانتم بخير   ,0
"يلااا مدام ملل
وين راح تسافر في 2020 شهر ميلادك  
1  الصين
2  الهند
3  السعوديه
4  استراليا
5  المالديف
6  مصر
7  اسبانيا 
8  ايطاليا
9  البرازيل
10  ما في سفر
11  كوريا الجنوبيه
12  اليابان

انا مافي سفر   ",0
اشوف الامصار يقولون ورط السعوديه وانتم علي بالكم السعوديه دوله كرتونيه مثل دولكم المتخلفه لا زق انت وياه دوله عظيمه شعبها احفاد اسقطوا الفرس وصنعوا دوله الصين لفرنسا فلا تقارنون بين دول وشعوب تحمل ارث عظيم وبينكم اللي ما بقي شعب وعرق والا واحتلكم وركبكم كالحمير   ,0
الله يلعن الصين  ,0
"سايبين الصين والايغوروامريكا وعمايلها فالبشرواسراءيل واللي بتعمله فكل العرب
ورايحين تحاربوا تركيا وبتشجعواعالحرب مع مسلمين التقي المسلمان بسيفيهمافالقاتل والمقتول في النارقالوا يارسول الله هذاالقاتل فما بال المقتول كان حريصا علي قتل صاحبه  ",0
لازم تعقيم ايدك بديتول    ,0
حتي الحمير احسن منهم بيهم فاءده ذوله وباء مرض الله يطيح حظهم ماكو فد صارووخ يبيدهم مثل تاج راسهم نخلص منههم   ,0
"الصين كتصدر بلايير الدولارات للعالم كامل ومخليه ساعتها عاديه 
حنا كنصدرو 2كيلو مطيشه لفرنسا بدلنا الساعهعلي قبلهم  ",0
نسيت قتيبه ابن مسلم الباهلي فاتح الصين  ,0
"وين بتسافر في 2020 شهر ميلادك  
1  الصين
2  الهند
3  السعوديه
4  استراليا
5  المالديف
6  مصر
7  ايطاليا
8  اسبانيا
9  البرازيل
10  ما في سفر
11  كوريا الجنوبيه
12  اليابان  ",0
وتعتبر تركستان الشرقيه دوله غنيه بالثروات وطريق تجاري مهم يصل بين الصين وبلاد العالم القديم وبدا اضطهاد المسلمين قبل الصين وتعذيبهم عام 1648م  ,0
لان اكثر العرب يتحدثون جانب العربيه بالانقليزيه الفرنسيه    الواضح لي كتيب سياحي السياح العرب قليلين اغلب السياح شرق اسيويين غالبا الصين شيء ملحوض  ,0
"درس حدیث 
عنوان 
برتنوں کو ڈھانپنے کا حکم کیونکہ 
سال میں ایک مرتبہ ایک وباء اترتی ہے 
جو کھلے برتن میں داخل ہو جاتی ہے 
حوالہ  مسلم شریف 
حدیث نمبر  5255
8جمادی الاولی1441ہجری بروز ہفتہ  ",0
"الصين تبدا اختبار قطار جديد يسير بسرعه الصوت
سيدخل الخدمه رسميا في العام 2021
القطار تبلغ سرعته القصوي 600 في الساعه
يعني تعطس في القاهره تحمد الله في الرباط  ",0
الصين طالبه خدم الفلبين والموضوع البحث  ,0
الغبيه امريكا  الصين وروسيا قوتان لا يستهان بيهما  ,0
"الصقرفون لاكسسوارات المحمول الجمله
 جراب سيلكون قماش تشكيل كامل ٢٠٢٠
   الحصري داءما   
 مع الصقر فون الصين عندك متخليش حد يضحك 
موبيل ٠١٠٩٠٠٠٧٦٥٥
ههيا شارع مكتبه علاء بجوار صيدليه مكه  ",0
كل الامجاد   تتقزم العمالقه الصين وروسيا حلفاء ايران   امريكا عادي ممكن تسحب علي السعوديه وتخذلها   ولكن الجيران القريبين لماذا لا تستثمر السعوديه الحلفاء اخوانها   استمرار الصراعات والنزاعات في دولنا بتدخل الخليج يجعل فرصه تكوين تحالف اقرب العدم  ,0
"جاري الاعزب
الذي جميل وانيق للغايه
كلماالتقينا صدفه عند المصعد
يسلم علي طفلي ويقول له
 انت محظوظ لديك ام راءعه 
اليوم اضاف شيءا اخر
قال له
 انت محظوظ لديك اما راءعه ومثيره 
اظن انني ظهرت بمنامه
والاكيف كان سيدرك انني مثيره
ف الرجال لايتحدثون الاعن انتصاراتهم
لكنه تفشي بهزيمته  ",0
جويو تيوان مو الصين     ,0
"عدد وزراء جمهوريه الصين بلد المليار ونصف المليار مواطن 18 وزير 
عدد وزراء امريكا بلد ال 350 مليون مواطن 15 وزير 
عدد وزراء حكومه سويسرا اغني شعوب العالم وزراء
تصبحون علي خير 

 منقول  ",0
"انتم الفرس لاتجرءن علي رد وتاريخكم يشهد بذالك 
عند الحرب القادسيه بعهد الخليفه عمر ابن الخطاب رضي الله وحينها طلبتم الصين دعمكم 
انتم خبراء فقط بالخيانه والشيطنه اقرء تاريخكم فستجدون فعل اجدادكم دناءه وخسه ونذاله 
واقصد بكلامي هاذا فقط الفرس  ",0
عندما توفي امبراطور للصين بتوحيد اقاليم الصين  دفنه مع الاف مجسم لجنود مصنوعه الفخار ولها حجم الانسان الطبيعي اعتقادا ان المجسمات ستساعد الامبراطور في حياته الثانيه  دفن الامبراطور عام 2100 قبل الميلاد اكتشاف المقبره عام 1974   ,0
الصين  ,0
دي في الصين  ,0
"مرض غامض ينتشر في الصين
  ",0
"كل الكابتن ابو تريكه المتدين الحافظ للقران الكريم علي حد علمي وحافظ كام حديث كل بيثبت فعلا مش فاهم حاجه وانه مضحوك عليه او مغسول مخه 
مش قادر يستوعب يمكن قاعد في مكان مشبوه شكلا وموضوعا 
مكان كله وباء وارهاب وعدم تدين وعدم اخلاق وفساد مالي وديني  ",0
درجات ناريه الصين  ,0
"سنه ميلاديه جديده مباركه عليكم يارب الله تعالي يسعدكم ويحفظكم ويغنيكم بالصحه والعافيه
 اخوكم  هشام  احمل جنسيه اقليم تبت الصين الشعبيه ولايه في شمال الهند تلقب بالصين الهنديه  درست في اليونان واكملت الدراسه في الهند واعيش في تبت الصين اكثر عاما  بارك الله بعمرك  ",0
عليكي ذمه دا شكل واحد يروح الصين دول يتحرشوا بيا هناك     ,0
